"Race recode (White, Black, Other)","Sex","Year of diagnosis","Age recode with <1 year olds","In_situ","Localized","Regional","Distant","NA","Unknownunstaged","Blanks"
0,2,16,6,1,38,30,9,0,0,0
0,2,16,7,0,53,48,25,0,4,0
0,2,16,8,4,74,56,48,0,5,0
0,2,16,9,5,104,117,88,0,8,0
0,2,16,10,13,199,183,152,0,21,0
0,2,16,11,56,430,293,226,0,25,0
0,2,16,12,38,385,342,314,0,37,0
0,2,16,13,56,505,441,297,0,46,0
0,2,16,14,50,566,505,354,0,53,0
0,2,16,15,51,589,487,260,0,65,0
0,2,16,16,26,604,525,290,0,87,0
0,2,16,17,29,543,537,269,0,102,0
0,2,16,18,26,632,664,365,0,382,0
0,2,16,19,0,0,0,0,0,0,0
0,2,17,0,0,0,0,0,0,0,0
0,2,17,1,0,0,0,0,0,0,0
0,2,17,2,0,2,0,0,0,0,0
0,2,17,3,0,25,4,0,0,0,0
0,2,17,4,0,51,2,1,0,0,0
0,2,17,5,0,52,7,2,0,2,0
0,2,17,6,1,53,25,3,0,3,0
0,2,17,7,5,63,43,36,0,3,0
0,2,17,8,8,75,74,60,0,8,0
0,2,17,9,4,95,123,91,0,8,0
0,2,17,10,19,165,214,188,0,8,0
0,2,17,11,51,395,366,249,0,30,0
0,2,17,12,48,370,340,261,0,38,0
0,2,17,13,49,434,478,313,0,55,0
0,2,17,14,71,608,588,350,0,62,0
0,2,17,15,52,548,566,302,0,72,0
0,2,17,16,46,529,581,257,0,67,0
0,2,17,17,30,464,567,255,0,104,0
0,2,17,18,44,541,776,354,0,326,0
0,2,17,19,0,0,0,0,0,0,0
0,2,18,0,0,1,0,0,0,0,0
0,2,18,1,0,1,0,0,0,0,0
0,2,18,2,0,3,0,0,0,0,0
0,2,18,3,0,21,2,0,0,0,0
0,2,18,4,0,25,6,1,0,1,0
0,2,18,5,0,37,15,7,0,1,0
0,2,18,6,3,64,24,14,0,1,0
0,2,18,7,5,62,35,39,0,5,0
0,2,18,8,2,70,77,52,0,3,0
0,2,18,9,6,106,128,92,0,13,0
0,2,18,10,14,188,202,179,0,16,0
0,2,18,11,58,340,341,198,0,47,0
0,2,18,12,36,355,365,259,0,35,0
0,2,18,13,60,462,458,293,0,55,0
0,2,18,14,70,545,604,353,0,67,0
0,2,18,15,51,578,582,326,0,76,0
0,2,18,16,43,491,559,282,0,80,0
0,2,18,17,27,495,549,258,0,103,0
0,2,18,18,34,545,711,367,0,312,0
0,2,18,19,0,0,0,0,0,0,0
0,2,19,0,0,0,0,0,0,0,0
0,2,19,1,0,0,0,0,0,0,0
0,2,19,2,0,1,2,0,0,0,0
0,2,19,3,0,11,16,1,0,0,0
0,2,19,4,0,24,16,1,0,3,0
0,2,19,5,0,31,16,8,0,1,0
0,2,19,6,4,38,35,22,0,0,0
0,2,19,7,2,50,46,21,0,2,0
0,2,19,8,3,77,70,52,0,9,0
0,2,19,9,9,102,114,99,0,11,0
0,2,19,10,10,167,197,178,0,21,0
0,2,19,11,41,363,313,204,0,28,0
0,2,19,12,32,379,367,279,0,46,0
0,2,19,13,28,457,463,304,0,43,0
0,2,19,14,38,619,517,349,0,68,0
0,2,19,15,42,610,525,361,0,73,0
0,2,19,16,28,598,497,272,0,90,0
0,2,19,17,21,574,494,316,0,114,0
0,2,19,18,24,578,642,350,0,379,0
0,2,19,19,0,0,0,0,0,0,0
0,2,20,0,0,0,0,0,0,0,0
0,2,20,1,0,0,0,0,0,0,0
0,2,20,2,0,4,2,0,0,0,0
0,2,20,3,0,6,4,0,0,1,0
0,2,20,4,0,25,17,0,0,2,0
0,2,20,5,0,32,14,6,0,0,0
0,2,20,6,0,34,31,14,0,1,0
0,2,20,7,3,52,45,31,0,3,0
0,2,20,8,2,71,82,68,0,5,0
0,2,20,9,3,92,129,116,0,8,0
0,2,20,10,13,167,215,177,0,12,0
0,2,20,11,40,391,337,227,0,26,0
0,2,20,12,29,389,355,294,0,35,0
0,2,20,13,44,469,436,343,0,57,0
0,2,20,14,38,605,545,345,0,56,0
0,2,20,15,28,629,576,344,0,89,0
0,2,20,16,24,533,525,286,0,82,0
0,2,20,17,14,460,534,267,0,99,0
0,2,20,18,22,561,636,389,0,372,0
0,2,20,19,0,0,0,0,0,0,0
0,2,21,0,0,1,0,0,0,0,0
0,2,21,1,0,0,0,0,0,0,0
0,2,21,2,0,3,0,0,0,0,0
0,2,21,3,0,18,7,1,0,0,0
0,2,21,4,0,33,14,2,0,0,0
0,2,21,5,0,21,19,1,0,2,0
0,2,21,6,2,31,29,16,0,0,0
0,2,21,7,0,63,54,35,0,0,0
0,2,21,8,4,66,76,54,0,7,0
0,2,21,9,3,89,137,102,0,7,0
0,2,21,10,7,157,207,157,0,25,0
0,2,21,11,13,322,311,234,0,31,0
0,2,21,12,15,310,359,245,0,40,0
0,2,21,13,17,395,369,301,0,52,0
0,2,21,14,32,474,513,343,0,55,0
0,2,21,15,31,522,556,314,0,75,0
0,2,21,16,24,458,497,321,0,85,0
0,2,21,17,17,441,471,268,0,110,0
0,2,21,18,14,472,590,322,0,367,0
0,2,21,19,0,0,0,0,0,0,0
0,2,22,0,0,0,0,0,0,0,0
0,2,22,1,0,0,0,0,0,0,0
0,2,22,2,0,4,2,0,0,0,0
0,2,22,3,0,17,8,0,0,0,0
0,2,22,4,0,20,18,1,0,0,0
0,2,22,5,0,40,22,3,0,0,0
0,2,22,6,0,37,36,27,0,0,0
0,2,22,7,1,46,61,27,0,6,0
0,2,22,8,2,86,96,68,0,9,0
0,2,22,9,5,113,160,120,0,11,0
0,2,22,10,11,161,236,165,0,17,0
0,2,22,11,25,417,373,221,0,23,0
0,2,22,12,26,326,341,287,0,29,0
0,2,22,13,14,451,466,326,0,48,0
0,2,22,14,26,542,566,352,0,67,0
0,2,22,15,19,620,613,353,0,71,0
0,2,22,16,10,531,600,269,0,74,0
0,2,22,17,13,444,519,258,0,114,0
0,2,22,18,17,566,684,358,0,316,0
0,2,22,19,0,0,0,0,0,0,0
1,0,0,0,1,2,1,0,0,0,0
1,0,0,1,0,2,0,0,0,0,0
1,0,0,2,0,40,11,0,0,0,1
1,0,0,3,0,214,63,11,0,4,12
1,0,0,4,4,428,148,29,0,15,31
1,0,0,5,9,517,274,118,0,27,80
1,0,0,6,25,667,532,328,0,39,193
1,0,0,7,54,935,1057,664,0,80,459
1,0,0,8,124,1429,1789,1252,0,139,860
1,0,0,9,219,2516,3174,2318,0,237,1691
1,0,0,10,465,4418,5457,4132,0,402,3038
1,0,0,11,1481,10514,9087,5977,0,726,5382
1,0,0,12,1501,11173,10751,7644,0,997,6703
1,0,0,13,1672,14061,13059,8976,0,1291,8394
1,0,0,14,2067,17743,15566,9147,0,1580,11083
1,0,0,15,1897,18926,16337,9011,0,1889,13899
1,0,0,16,1659,18922,16848,8447,0,2155,15959
1,0,0,17,1368,17240,16304,7827,0,3111,13840
1,0,0,18,1022,16879,17684,8983,0,7802,13354
1,0,0,19,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0
1,0,1,2,0,0,0,0,0,0,0
1,0,1,3,0,0,0,0,0,0,0
1,0,1,4,0,0,0,0,0,0,8
1,0,1,5,0,0,0,0,0,0,11
1,0,1,6,0,0,0,0,0,0,54
1,0,1,7,0,0,0,0,0,0,124
1,0,1,8,0,0,0,0,0,0,212
1,0,1,9,0,0,0,0,0,0,422
1,0,1,10,0,0,0,0,0,0,707
1,0,1,11,0,0,0,0,0,0,1266
1,0,1,12,0,0,0,0,0,0,1597
1,0,1,13,0,0,0,0,0,0,2115
1,0,1,14,0,0,0,0,0,0,2871
1,0,1,15,0,0,0,0,0,0,3639
1,0,1,16,0,0,0,0,0,0,4092
1,0,1,17,0,0,0,0,0,0,3375
1,0,1,18,0,0,0,0,0,0,3358
1,0,1,19,0,0,0,0,0,0,0
1,0,2,0,0,0,0,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0
1,0,2,2,0,0,0,0,0,0,0
1,0,2,3,0,0,0,0,0,0,7
1,0,2,4,0,0,0,0,0,0,8
1,0,2,5,0,0,0,0,0,0,23
1,0,2,6,0,0,0,0,0,0,39
1,0,2,7,0,0,0,0,0,0,92
1,0,2,8,0,0,0,0,0,0,217
1,0,2,9,0,0,0,0,0,0,410
1,0,2,10,0,0,0,0,0,0,782
1,0,2,11,0,0,0,0,0,0,1331
1,0,2,12,0,0,0,0,0,0,1638
1,0,2,13,0,0,0,0,0,0,2067
1,0,2,14,0,0,0,0,0,0,2765
1,0,2,15,0,0,0,0,0,0,3506
1,0,2,16,0,0,0,0,0,0,4107
1,0,2,17,0,0,0,0,0,0,3383
1,0,2,18,0,0,0,0,0,0,3454
1,0,2,19,0,0,0,0,0,0,0
1,0,3,0,0,0,0,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0
1,0,3,2,0,0,0,0,0,0,1
1,0,3,3,0,0,0,0,0,0,4
1,0,3,4,0,0,0,0,0,0,7
1,0,3,5,0,0,0,0,0,0,23
1,0,3,6,0,0,0,0,0,0,46
1,0,3,7,0,0,0,0,0,0,111
1,0,3,8,0,0,0,0,0,0,219
1,0,3,9,0,0,0,0,0,0,414
1,0,3,10,0,0,0,0,0,0,742
1,0,3,11,0,0,0,0,0,0,1341
1,0,3,12,0,0,0,0,0,0,1698
1,0,3,13,0,0,0,0,0,0,2129
1,0,3,14,0,0,0,0,0,0,2713
1,0,3,15,0,0,0,0,0,0,3527
1,0,3,16,0,0,0,0,0,0,3935
1,0,3,17,0,0,0,0,0,0,3623
1,0,3,18,0,0,0,0,0,0,3281
1,0,3,19,0,0,0,0,0,0,0
1,0,4,0,0,0,0,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0
1,0,4,2,0,0,0,0,0,0,0
1,0,4,3,0,0,0,0,0,0,1
1,0,4,4,0,0,0,0,0,0,8
1,0,4,5,0,0,0,0,0,0,23
1,0,4,6,0,0,0,0,0,0,54
1,0,4,7,0,0,0,0,0,0,132
1,0,4,8,0,0,0,0,0,0,212
1,0,4,9,0,0,0,0,0,0,445
1,0,4,10,0,0,0,0,0,0,807
1,0,4,11,0,0,0,0,0,0,1444
1,0,4,12,0,0,0,0,0,0,1770
1,0,4,13,0,0,0,0,0,0,2083
1,0,4,14,0,0,0,0,0,0,2734
1,0,4,15,0,0,0,0,0,0,3227
1,0,4,16,0,0,0,0,0,0,3825
1,0,4,17,0,0,0,0,0,0,3459
1,0,4,18,0,0,0,0,0,0,3261
1,0,4,19,0,0,0,0,0,0,0
1,0,5,0,0,0,0,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0
1,0,5,2,0,0,0,0,0,0,0
1,0,5,3,0,2,0,1,0,0,0
1,0,5,4,2,4,4,1,0,0,0
1,0,5,5,1,12,10,8,0,0,0
1,0,5,6,3,12,21,9,0,3,0
1,0,5,7,2,28,45,28,0,7,0
1,0,5,8,14,54,96,59,0,8,0
1,0,5,9,24,109,194,98,0,13,0
1,0,5,10,35,231,313,216,0,23,0
1,0,5,11,116,528,476,285,0,35,0
1,0,5,12,126,623,626,408,0,47,0
1,0,5,13,124,756,704,458,0,56,0
1,0,5,14,172,981,924,456,0,77,0
1,0,5,15,177,1172,1144,534,0,111,0
1,0,5,16,205,1370,1179,577,0,157,0
1,0,5,17,175,1308,1245,551,0,190,0
1,0,5,18,91,1047,1118,487,0,421,0
1,0,5,19,0,0,0,0,0,0,0
1,0,6,0,0,0,0,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0
1,0,6,2,0,0,0,0,0,0,0
1,0,6,3,0,1,0,1,0,0,0
1,0,6,4,0,6,4,2,0,0,0
1,0,6,5,1,5,7,3,0,0,0
1,0,6,6,1,17,21,15,0,3,0
1,0,6,7,7,26,41,36,0,6,0
1,0,6,8,10,62,85,51,0,10,0
1,0,6,9,16,137,155,120,0,17,0
1,0,6,10,38,230,313,221,0,17,0
1,0,6,11,102,527,444,323,0,32,0
1,0,6,12,120,674,608,397,0,52,0
1,0,6,13,131,834,693,447,0,53,0
1,0,6,14,180,935,920,428,0,70,0
1,0,6,15,176,1164,934,507,0,97,0
1,0,6,16,187,1322,1262,540,0,135,0
1,0,6,17,156,1276,1191,500,0,221,0
1,0,6,18,115,1131,1049,449,0,478,0
1,0,6,19,0,0,0,0,0,0,0
1,0,7,0,0,0,0,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0
1,0,7,2,0,0,0,0,0,0,0
1,0,7,3,0,2,2,1,0,0,0
1,0,7,4,1,6,2,2,0,1,0
1,0,7,5,1,10,15,4,0,2,0
1,0,7,6,2,10,22,15,0,6,0
1,0,7,7,4,24,57,30,0,7,0
1,0,7,8,12,53,78,69,0,7,0
1,0,7,9,20,138,174,110,0,19,0
1,0,7,10,32,268,308,176,0,23,0
1,0,7,11,95,504,464,319,0,36,0
1,0,7,12,141,634,635,388,0,49,0
1,0,7,13,139,780,698,434,0,73,0
1,0,7,14,143,1028,875,488,0,69,0
1,0,7,15,176,1146,955,494,0,101,0
1,0,7,16,138,1346,1131,552,0,124,0
1,0,7,17,129,1241,1151,491,0,227,0
1,0,7,18,98,1055,1047,499,0,428,0
1,0,7,19,0,0,0,0,0,0,0
1,0,8,0,0,0,0,0,0,0,0
1,0,8,1,0,0,0,0,0,0,0
1,0,8,2,0,0,0,0,0,0,0
1,0,8,3,0,1,0,1,0,0,0
1,0,8,4,0,3,1,4,0,1,0
1,0,8,5,1,7,11,2,0,1,0
1,0,8,6,1,12,27,10,0,0,0
1,0,8,7,3,30,38,21,0,8,0
1,0,8,8,12,48,85,55,0,4,0
1,0,8,9,13,144,176,121,0,10,0
1,0,8,10,39,225,297,208,0,20,0
1,0,8,11,112,545,471,317,0,43,0
1,0,8,12,130,627,662,395,0,46,0
1,0,8,13,139,830,784,453,0,63,0
1,0,8,14,139,1072,905,472,0,67,0
1,0,8,15,146,1160,966,473,0,109,0
1,0,8,16,162,1265,1077,491,0,122,0
1,0,8,17,123,1180,1034,480,0,189,0
1,0,8,18,79,1091,1050,490,0,453,0
1,0,8,19,0,0,0,0,0,0,0
1,0,9,0,0,0,1,0,0,0,0
1,0,9,1,0,0,0,0,0,0,0
1,0,9,2,0,0,0,0,0,0,0
1,0,9,3,0,1,1,0,0,0,0
1,0,9,4,1,6,2,3,0,1,0
1,0,9,5,0,10,9,4,0,2,0
1,0,9,6,2,18,18,17,0,1,0
1,0,9,7,1,27,50,25,0,4,0
1,0,9,8,12,89,103,63,0,4,0
1,0,9,9,15,129,161,123,0,12,0
1,0,9,10,27,227,298,218,0,18,0
1,0,9,11,103,558,521,306,0,36,0
1,0,9,12,124,688,621,414,0,55,0
1,0,9,13,124,839,717,473,0,56,0
1,0,9,14,138,1090,849,464,0,79,0
1,0,9,15,133,1154,933,485,0,82,0
1,0,9,16,120,1281,1095,504,0,127,0
1,0,9,17,91,1177,1082,486,0,185,0
1,0,9,18,71,1162,1109,510,0,417,0
1,0,9,19,0,0,0,0,0,0,0
1,0,10,0,0,0,0,0,0,0,0
1,0,10,1,0,0,0,0,0,0,0
1,0,10,2,0,0,0,0,0,0,0
1,0,10,3,0,0,0,0,0,0,0
1,0,10,4,0,7,2,2,0,2,0
1,0,10,5,3,8,11,8,0,0,0
1,0,10,6,1,26,18,11,0,4,0
1,0,10,7,1,32,53,25,0,1,0
1,0,10,8,6,54,90,62,0,5,0
1,0,10,9,13,145,160,114,0,17,0
1,0,10,10,47,276,274,215,0,14,0
1,0,10,11,108,611,563,304,0,39,0
1,0,10,12,98,626,557,391,0,34,0
1,0,10,13,112,787,732,479,0,60,0
1,0,10,14,144,1012,840,443,0,75,0
1,0,10,15,129,1114,908,458,0,91,0
1,0,10,16,117,1171,1010,490,0,107,0
1,0,10,17,90,1079,998,447,0,174,0
1,0,10,18,76,1086,1096,537,0,457,0
1,0,10,19,0,0,0,0,0,0,0
1,0,11,0,0,0,0,0,0,0,0
1,0,11,1,0,0,0,0,0,0,0
1,0,11,2,0,0,0,0,0,0,0
1,0,11,3,0,1,1,0,0,0,0
1,0,11,4,0,4,6,1,0,0,0
1,0,11,5,0,9,12,7,0,3,0
1,0,11,6,0,24,25,20,0,2,0
1,0,11,7,5,43,66,33,0,3,0
1,0,11,8,6,52,88,55,0,4,0
1,0,11,9,14,126,138,117,0,12,0
1,0,11,10,27,264,317,246,0,22,0
1,0,11,11,93,590,480,319,0,45,0
1,0,11,12,78,618,606,378,0,47,0
1,0,11,13,116,793,738,522,0,50,0
1,0,11,14,150,972,794,475,0,61,0
1,0,11,15,100,1051,862,501,0,81,0
1,0,11,16,87,1046,928,444,0,95,0
1,0,11,17,93,988,956,437,0,168,0
1,0,11,18,49,1010,1014,559,0,425,0
1,0,11,19,0,0,0,0,0,0,0
1,0,12,0,0,0,0,0,0,0,0
1,0,12,1,0,0,0,0,0,0,0
1,0,12,2,0,0,0,0,0,0,0
1,0,12,3,0,5,1,0,0,0,0
1,0,12,4,0,5,4,1,0,1,0
1,0,12,5,1,14,10,13,0,2,0
1,0,12,6,1,18,20,21,0,2,0
1,0,12,7,1,30,47,38,0,1,0
1,0,12,8,9,61,104,63,0,7,0
1,0,12,9,10,139,166,120,0,9,0
1,0,12,10,23,231,278,217,0,28,0
1,0,12,11,71,577,477,327,0,31,0
1,0,12,12,86,580,552,419,0,52,0
1,0,12,13,108,802,730,543,0,60,0
1,0,12,14,98,983,785,453,0,74,0
1,0,12,15,93,1061,862,433,0,92,0
1,0,12,16,75,1005,903,434,0,92,0
1,0,12,17,59,998,921,471,0,148,0
1,0,12,18,45,997,1013,529,0,391,0
1,0,12,19,0,0,0,0,0,0,0
1,0,13,0,0,0,0,0,0,0,0
1,0,13,1,0,0,0,0,0,0,0
1,0,13,2,0,0,0,0,0,0,0
1,0,13,3,0,2,1,0,0,0,0
1,0,13,4,0,13,6,0,0,0,0
1,0,13,5,0,20,13,8,0,1,0
1,0,13,6,2,39,17,18,0,1,0
1,0,13,7,5,46,41,43,0,3,0
1,0,13,8,3,55,86,68,0,4,0
1,0,13,9,16,123,155,112,0,6,0
1,0,13,10,23,228,299,239,0,21,0
1,0,13,11,86,599,509,357,0,38,0
1,0,13,12,85,657,560,402,0,46,0
1,0,13,13,101,751,681,509,0,72,0
1,0,13,14,140,990,848,520,0,74,0
1,0,13,15,117,1040,883,430,0,93,0
1,0,13,16,71,1049,842,438,0,107,0
1,0,13,17,73,978,852,399,0,155,0
1,0,13,18,55,992,974,520,0,395,0
1,0,13,19,0,0,0,0,0,0,0
1,0,14,0,0,0,0,0,0,0,0
1,0,14,1,0,0,0,0,0,0,0
1,0,14,2,0,2,0,0,0,0,0
1,0,14,3,0,8,4,1,0,1,0
1,0,14,4,0,20,3,1,0,0,0
1,0,14,5,0,21,6,7,0,1,0
1,0,14,6,1,24,27,20,0,1,0
1,0,14,7,6,45,56,45,0,4,0
1,0,14,8,8,63,87,82,0,7,0
1,0,14,9,13,130,173,124,0,15,0
1,0,14,10,28,258,258,226,0,21,0
1,0,14,11,103,585,500,325,0,39,0
1,0,14,12,82,621,614,436,0,59,0
1,0,14,13,79,795,688,464,0,65,0
1,0,14,14,133,1012,871,466,0,74,0
1,0,14,15,127,994,827,477,0,88,0
1,0,14,16,95,973,755,425,0,99,0
1,0,14,17,67,975,846,398,0,181,0
1,0,14,18,51,957,978,472,0,395,0
1,0,14,19,0,0,0,0,0,0,0
1,0,15,0,0,0,0,0,0,0,0
1,0,15,1,0,0,0,0,0,0,0
1,0,15,2,0,4,1,0,0,0,0
1,0,15,3,0,12,1,1,0,0,0
1,0,15,4,0,20,8,2,0,1,0
1,0,15,5,0,28,9,3,0,0,0
1,0,15,6,2,47,36,24,0,3,0
1,0,15,7,2,52,68,53,0,4,0
1,0,15,8,8,82,94,70,0,8,0
1,0,15,9,12,155,190,132,0,13,0
1,0,15,10,28,237,276,230,0,18,0
1,0,15,11,75,661,514,364,0,45,0
1,0,15,12,68,704,617,457,0,62,0
1,0,15,13,65,815,722,524,0,68,0
1,0,15,14,105,1060,831,544,0,89,0
1,0,15,15,78,1041,820,509,0,99,0
1,0,15,16,72,1005,822,457,0,121,0
1,0,15,17,60,911,740,444,0,158,0
1,0,15,18,48,934,944,485,0,431,0
1,0,15,19,0,0,0,0,0,0,0
1,0,16,0,0,0,0,0,0,0,0
1,0,16,1,0,0,0,0,0,0,0
1,0,16,2,0,7,2,0,0,0,0
1,0,16,3,0,30,2,1,0,0,0
1,0,16,4,0,49,6,5,0,2,0
1,0,16,5,1,57,16,10,0,0,0
1,0,16,6,1,73,36,17,0,1,0
1,0,16,7,1,72,60,36,0,4,0
1,0,16,8,5,102,97,74,0,11,0
1,0,16,9,9,166,175,140,0,11,0
1,0,16,10,18,300,292,233,0,28,0
1,0,16,11,92,691,474,362,0,36,0
1,0,16,12,74,661,579,483,0,69,0
1,0,16,13,93,841,749,489,0,80,0
1,0,16,14,90,1013,863,572,0,99,0
1,0,16,15,78,1004,799,483,0,104,0
1,0,16,16,55,953,817,435,0,123,0
1,0,16,17,54,847,785,414,0,183,0
1,0,16,18,44,881,890,500,0,482,0
1,0,16,19,0,0,0,0,0,0,0
1,0,17,0,0,0,0,0,0,0,0
1,0,17,1,0,0,0,0,0,0,0
1,0,17,2,0,3,2,0,0,0,0
1,0,17,3,0,33,4,0,0,0,0
1,0,17,4,0,75,6,1,0,1,0
1,0,17,5,0,70,14,3,0,5,0
1,0,17,6,0,72,42,12,0,5,0
1,0,17,7,6,88,67,39,0,8,0
1,0,17,8,8,100,96,72,0,12,0
1,0,17,9,10,137,179,138,0,11,0
1,0,17,10,27,225,313,266,0,20,0
1,0,17,11,78,616,570,357,0,46,0
1,0,17,12,82,660,603,420,0,69,0
1,0,17,13,81,778,760,516,0,84,0
1,0,17,14,120,1014,989,563,0,114,0
1,0,17,15,87,900,929,481,0,114,0
1,0,17,16,67,855,908,389,0,110,0
1,0,17,17,53,712,787,358,0,146,0
1,0,17,18,49,814,1009,506,0,413,0
1,0,17,19,0,0,0,0,0,0,0
1,0,18,0,0,1,0,0,0,0,0
1,0,18,1,0,1,0,0,0,0,0
1,0,18,2,0,4,0,0,0,0,0
1,0,18,3,0,25,3,0,0,1,0
1,0,18,4,0,50,8,2,0,1,0
1,0,18,5,0,58,11,9,0,2,0
1,0,18,6,1,77,26,16,0,1,0
1,0,18,7,6,86,58,44,0,4,0
1,0,18,8,0,115,109,82,0,10,0
1,0,18,9,9,159,194,150,0,22,0
1,0,18,10,22,277,327,249,0,24,0
1,0,18,11,88,538,572,332,0,54,0
1,0,18,12,65,573,593,431,0,78,0
1,0,18,13,88,776,722,494,0,79,0
1,0,18,14,95,902,962,546,0,117,0
1,0,18,15,93,997,899,532,0,108,0
1,0,18,16,66,819,822,445,0,117,0
1,0,18,17,39,743,816,375,0,156,0
1,0,18,18,47,760,919,485,0,403,0
1,0,18,19,0,0,0,0,0,0,0
1,0,19,0,0,0,0,0,0,0,0
1,0,19,1,0,0,0,0,0,0,0
1,0,19,2,0,3,1,0,0,0,0
1,0,19,3,0,20,16,1,0,0,0
1,0,19,4,0,39,24,0,0,2,0
1,0,19,5,0,43,30,12,0,3,0
1,0,19,6,5,47,43,31,0,0,0
1,0,19,7,2,77,74,40,0,5,0
1,0,19,8,2,99,113,72,0,13,0
1,0,19,9,10,154,182,134,0,8,0
1,0,19,10,14,258,306,248,0,35,0
1,0,19,11,52,575,489,336,0,41,0
1,0,19,12,38,607,600,470,0,69,0
1,0,19,13,53,747,742,543,0,98,0
1,0,19,14,68,978,819,561,0,127,0
1,0,19,15,57,1055,873,579,0,142,0
1,0,19,16,47,932,789,451,0,154,0
1,0,19,17,33,809,690,429,0,159,0
1,0,19,18,31,800,859,512,0,496,0
1,0,19,19,0,0,0,0,0,0,0
1,0,20,0,0,0,0,0,0,0,0
1,0,20,1,0,0,0,0,0,0,0
1,0,20,2,0,6,2,0,0,0,0
1,0,20,3,0,16,8,1,0,1,0
1,0,20,4,0,42,23,0,0,1,0
1,0,20,5,0,50,31,10,0,4,0
1,0,20,6,0,54,44,21,0,3,0
1,0,20,7,0,69,68,45,0,5,0
1,0,20,8,3,121,120,84,0,10,0
1,0,20,9,6,133,181,145,0,12,0
1,0,20,10,15,244,330,249,0,26,0
1,0,20,11,56,673,518,364,0,44,0
1,0,20,12,48,642,614,480,0,60,0
1,0,20,13,68,779,779,565,0,84,0
1,0,20,14,67,1018,822,575,0,106,0
1,0,20,15,48,1047,903,533,0,141,0
1,0,20,16,40,896,854,464,0,121,0
1,0,20,17,28,719,779,404,0,173,0
1,0,20,18,35,770,876,511,0,445,0
1,0,20,19,0,0,0,0,0,0,0
1,0,21,0,0,1,0,0,0,0,0
1,0,21,1,0,0,0,0,0,0,0
1,0,21,2,0,6,0,0,0,0,0
1,0,21,3,0,23,9,2,0,1,0
1,0,21,4,0,47,16,1,0,1,0
1,0,21,5,0,47,29,3,0,1,0
1,0,21,6,2,41,45,21,0,2,0
1,0,21,7,1,90,86,50,0,1,0
1,0,21,8,5,101,120,89,0,6,0
1,0,21,9,5,127,207,147,0,18,0
1,0,21,10,8,210,301,231,0,27,0
1,0,21,11,27,510,482,322,0,46,0
1,0,21,12,24,465,532,417,0,46,0
1,0,21,13,25,655,636,527,0,106,0
1,0,21,14,44,791,787,556,0,111,0
1,0,21,15,52,851,884,520,0,124,0
1,0,21,16,33,767,759,470,0,123,0
1,0,21,17,25,646,689,376,0,144,0
1,0,21,18,17,652,838,470,0,462,0
1,0,21,19,0,0,0,0,0,0,0
1,0,22,0,1,0,0,0,0,0,0
1,0,22,1,0,1,0,0,0,0,0
1,0,22,2,0,5,3,0,0,0,0
1,0,22,3,0,32,10,0,0,0,0
1,0,22,4,0,32,23,1,0,0,0
1,0,22,5,0,48,30,4,0,0,0
1,0,22,6,0,56,44,30,0,1,0
1,0,22,7,1,70,82,33,0,5,0
1,0,22,8,1,118,138,82,0,9,0
1,0,22,9,4,165,214,173,0,12,0
1,0,22,10,14,229,357,244,0,17,0
1,0,22,11,24,626,563,358,0,40,0
1,0,22,12,32,513,572,458,0,57,0
1,0,22,13,26,703,784,536,0,84,0
1,0,22,14,41,892,882,565,0,97,0
1,0,22,15,30,975,956,582,0,112,0
1,0,22,16,22,867,895,441,0,121,0
1,0,22,17,20,653,742,367,0,154,0
1,0,22,18,21,740,901,462,0,410,0
1,0,22,19,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0
1,1,0,1,0,1,0,0,0,0,0
1,1,0,2,0,20,4,0,0,0,1
1,1,0,3,0,88,19,6,0,2,4
1,1,0,4,2,187,56,11,0,5,16
1,1,0,5,3,234,149,61,0,16,45
1,1,0,6,8,294,248,170,0,21,103
1,1,0,7,20,430,567,317,0,48,242
1,1,0,8,61,698,928,653,0,81,463
1,1,0,9,99,1255,1685,1131,0,126,867
1,1,0,10,235,2300,2953,2129,0,236,1581
1,1,0,11,844,5874,4948,3278,0,418,2968
1,1,0,12,932,6416,6033,4227,0,608,3803
1,1,0,13,1026,8079,7250,5137,0,757,4766
1,1,0,14,1240,9872,8377,5040,0,955,6182
1,1,0,15,1121,10039,8473,4800,0,1028,7457
1,1,0,16,930,9290,8090,4242,0,1084,7644
1,1,0,17,699,7651,7027,3564,0,1425,5973
1,1,0,18,443,6463,6298,3468,0,2626,4583
1,1,0,19,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0
1,1,1,2,0,0,0,0,0,0,0
1,1,1,3,0,0,0,0,0,0,0
1,1,1,4,0,0,0,0,0,0,6
1,1,1,5,0,0,0,0,0,0,7
1,1,1,6,0,0,0,0,0,0,25
1,1,1,7,0,0,0,0,0,0,69
1,1,1,8,0,0,0,0,0,0,121
